time,local_time,t2m,rhoa,swgdn,swtdn,cldtot
2019-07-18 12:00,2019-07-18 15:00,29.955,1.138,679.101,1118.674,0.304
2019-07-18 13:00,2019-07-18 16:00,29.847,1.137,602.624,961.856,0.230
2019-07-18 14:00,2019-07-18 17:00,29.404,1.138,464.010,759.527,0.232
2019-07-18 15:00,2019-07-18 18:00,28.757,1.138,315.368,525.340,0.122
2019-07-18 16:00,2019-07-18 19:00,27.729,1.141,141.783,275.302,0.089
2019-07-18 17:00,2019-07-18 20:00,25.625,1.144,15.761,45.071,0.083
2019-07-18 18:00,2019-07-18 21:00,24.410,1.148,0,0,0.086
2019-07-18 19:00,2019-07-18 22:00,24.133,1.151,0,0,0.088
2019-07-18 20:00,2019-07-18 23:00,24.001,1.153,0,0,0.073
2019-07-18 21:00,2019-07-19 00:00,23.757,1.153,0,0,0.026
2019-07-18 22:00,2019-07-19 01:00,23.384,1.154,0,0,0.002
2019-07-18 23:00,2019-07-19 02:00,22.861,1.155,0,0,0.001
2019-07-19 00:00,2019-07-19 03:00,22.262,1.156,0,0,0
2019-07-19 01:00,2019-07-19 04:00,21.668,1.157,0,0,0
2019-07-19 02:00,2019-07-19 05:00,21.155,1.158,0,0,0
2019-07-19 03:00,2019-07-19 06:00,21.059,1.159,28.571,68.323,0
2019-07-19 04:00,2019-07-19 07:00,23.387,1.159,182.750,310.469,0
2019-07-19 05:00,2019-07-19 08:00,25.500,1.155,379.960,559.211,0.005
2019-07-19 06:00,2019-07-19 09:00,27.289,1.151,574.728,789.792,0.011
2019-07-19 07:00,2019-07-19 10:00,28.635,1.148,746.073,986.549,0.002
2019-07-19 08:00,2019-07-19 11:00,29.644,1.145,878.179,1135.887,0.001
2019-07-19 09:00,2019-07-19 12:00,30.335,1.143,960.756,1227.654,0.002
2019-07-19 10:00,2019-07-19 13:00,30.686,1.141,985.640,1255.920,0.003
2019-07-19 11:00,2019-07-19 14:00,30.719,1.141,951.659,1218.156,0.003
2019-07-19 12:00,2019-07-19 15:00,30.481,1.141,862.181,1117.533,0.016
2019-07-19 13:00,2019-07-19 16:00,29.977,1.142,721.126,960.467,0.059
2019-07-19 14:00,2019-07-19 17:00,29.233,1.144,543.439,757.777,0.115
2019-07-19 15:00,2019-07-19 18:00,28.288,1.145,346.180,523.340,0.143
2019-07-19 16:00,2019-07-19 19:00,27.134,1.148,154.875,272.948,0.121
2019-07-19 17:00,2019-07-19 20:00,25.198,1.151,16.903,43.517,0.073
2019-07-19 18:00,2019-07-19 21:00,23.643,1.155,0,0,0.087
2019-07-19 19:00,2019-07-19 22:00,22.906,1.157,0,0,0.152
2019-07-19 20:00,2019-07-19 23:00,22.399,1.158,0,0,0.214
2019-07-19 21:00,2019-07-20 00:00,22.082,1.159,0,0,0.289
2019-07-19 22:00,2019-07-20 01:00,21.885,1.159,0,0,0.335
2019-07-19 23:00,2019-07-20 02:00,21.672,1.160,0,0,0.300
2019-07-20 00:00,2019-07-20 03:00,21.443,1.160,0,0,0.203
2019-07-20 01:00,2019-07-20 04:00,21.211,1.160,0,0,0.131
2019-07-20 02:00,2019-07-20 05:00,21.045,1.160,0,0,0.161
2019-07-20 03:00,2019-07-20 06:00,21.262,1.161,26.351,66.391,0.159
2019-07-20 04:00,2019-07-20 07:00,23.578,1.160,173.163,308.162,0.110
2019-07-20 05:00,2019-07-20 08:00,25.494,1.157,366.794,557.211,0.039
2019-07-20 06:00,2019-07-20 09:00,26.990,1.153,561.630,788.195,0.022
2019-07-20 07:00,2019-07-20 10:00,28.171,1.151,730.559,985.161,0.025
2019-07-20 08:00,2019-07-20 11:00,29.048,1.149,862.439,1134.665,0.029
2019-07-20 09:00,2019-07-20 12:00,29.640,1.147,945.629,1226.654,0.033
2019-07-20 10:00,2019-07-20 13:00,30.019,1.147,973.148,1254.779,0.035
2019-07-20 11:00,2019-07-20 14:00,30.170,1.146,945.143,1217.156,0.032
2019-07-20 12:00,2019-07-20 15:00,30.106,1.146,860.717,1116.396,0.025
2019-07-20 13:00,2019-07-20 16:00,29.851,1.146,728.431,958.994,0.016
2019-07-20 14:00,2019-07-20 17:00,29.349,1.146,556.370,756.027,0.009
2019-07-20 15:00,2019-07-20 18:00,28.597,1.147,358.736,521.228,0.005
2019-07-20 16:00,2019-07-20 19:00,27.492,1.149,159.968,270.573,0.004
2019-07-20 17:00,2019-07-20 20:00,25.212,1.152,16.840,41.941,0.003
2019-07-20 18:00,2019-07-20 21:00,23.750,1.155,0,0,0.001
2019-07-20 19:00,2019-07-20 22:00,23.287,1.156,0,0,0
2019-07-20 20:00,2019-07-20 23:00,22.965,1.157,0,0,0
2019-07-20 21:00,2019-07-21 00:00,22.647,1.158,0,0,0
2019-07-20 22:00,2019-07-21 01:00,22.324,1.159,0,0,0
2019-07-20 23:00,2019-07-21 02:00,22.049,1.159,0,0,0
2019-07-21 00:00,2019-07-21 03:00,21.770,1.160,0,0,0
2019-07-21 01:00,2019-07-21 04:00,21.494,1.160,0,0,0
2019-07-21 02:00,2019-07-21 05:00,21.204,1.161,0,0,0
2019-07-21 03:00,2019-07-21 06:00,21.307,1.162,26.869,64.443,0
2019-07-21 04:00,2019-07-21 07:00,23.659,1.161,180.440,305.774,0
2019-07-21 05:00,2019-07-21 08:00,25.738,1.157,378.158,555.211,0
2019-07-21 06:00,2019-07-21 09:00,27.552,1.153,572.995,786.445,0
2019-07-21 07:00,2019-07-21 10:00,28.910,1.149,743.854,983.661,0
2019-07-21 08:00,2019-07-21 11:00,29.861,1.147,875.594,1133.387,0
2019-07-21 09:00,2019-07-21 12:00,30.543,1.145,959.357,1225.460,0
2019-07-21 10:00,2019-07-21 13:00,30.971,1.143,983.572,1253.643,0
2019-07-21 11:00,2019-07-21 14:00,31.094,1.142,949.284,1216.103,0
2019-07-21 12:00,2019-07-21 15:00,30.959,1.142,861.238,1115.033,0
2019-07-21 13:00,2019-07-21 16:00,30.580,1.143,721.591,957.467,0
2019-07-21 14:00,2019-07-21 17:00,29.978,1.144,545.281,754.277,0
2019-07-21 15:00,2019-07-21 18:00,29.140,1.145,348.131,519.132,0
2019-07-21 16:00,2019-07-21 19:00,28.034,1.147,152.874,268.128,0
2019-07-21 17:00,2019-07-21 20:00,26.137,1.150,15.488,40.343,0
2019-07-21 18:00,2019-07-21 21:00,24.625,1.153,0,0,0
2019-07-21 19:00,2019-07-21 22:00,23.955,1.155,0,0,0
2019-07-21 20:00,2019-07-21 23:00,23.487,1.156,0,0,0
2019-07-21 21:00,2019-07-22 00:00,23.146,1.156,0,0,0
2019-07-21 22:00,2019-07-22 01:00,22.889,1.156,0,0,0
2019-07-21 23:00,2019-07-22 02:00,22.677,1.156,0,0,0
2019-07-22 00:00,2019-07-22 03:00,22.498,1.156,0,0,0
2019-07-22 01:00,2019-07-22 04:00,22.325,1.156,0,0,0
2019-07-22 02:00,2019-07-22 05:00,22.168,1.156,0,0,0
2019-07-22 03:00,2019-07-22 06:00,22.302,1.157,25.380,62.457,0
2019-07-22 04:00,2019-07-22 07:00,24.502,1.157,175.266,303.295,0
2019-07-22 05:00,2019-07-22 08:00,26.665,1.153,370.809,553.074,0
2019-07-22 06:00,2019-07-22 09:00,28.412,1.149,564.734,784.653,0
2019-07-22 07:00,2019-07-22 10:00,29.619,1.146,735.191,982.091,0
2019-07-22 08:00,2019-07-22 11:00,30.514,1.144,866.950,1132.165,0
2019-07-22 09:00,2019-07-22 12:00,31.183,1.141,953.884,1224.460,0
2019-07-22 10:00,2019-07-22 13:00,31.582,1.140,978.336,1252.643,0
2019-07-22 11:00,2019-07-22 14:00,31.680,1.139,944.593,1214.879,0
2019-07-22 12:00,2019-07-22 15:00,31.521,1.138,855.398,1113.533,0
2019-07-22 13:00,2019-07-22 16:00,31.126,1.138,717.234,955.967,0
2019-07-22 14:00,2019-07-22 17:00,30.548,1.139,542.186,752.430,0
2019-07-22 15:00,2019-07-22 18:00,29.799,1.140,346.037,516.882,0
2019-07-22 16:00,2019-07-22 19:00,28.803,1.141,150.993,265.538,0
2019-07-22 17:00,2019-07-22 20:00,26.872,1.143,14.724,38.738,0
2019-07-22 18:00,2019-07-22 21:00,25.382,1.145,0,0,0
2019-07-22 19:00,2019-07-22 22:00,24.827,1.146,0,0,0
2019-07-22 20:00,2019-07-22 23:00,24.468,1.147,0,0,0
2019-07-22 21:00,2019-07-23 00:00,24.147,1.148,0,0,0
2019-07-22 22:00,2019-07-23 01:00,23.833,1.149,0,0,0
2019-07-22 23:00,2019-07-23 02:00,23.556,1.150,0,0,0
2019-07-23 00:00,2019-07-23 03:00,23.283,1.150,0,0,0
2019-07-23 01:00,2019-07-23 04:00,23.004,1.151,0,0,0
2019-07-23 02:00,2019-07-23 05:00,22.724,1.152,0,0,0
2019-07-23 03:00,2019-07-23 06:00,22.804,1.153,23.632,60.442,0
2019-07-23 04:00,2019-07-23 07:00,24.874,1.152,170.236,300.774,0
2019-07-23 05:00,2019-07-23 08:00,26.998,1.148,364.649,550.935,0
2019-07-23 06:00,2019-07-23 09:00,28.718,1.144,558.012,782.695,0.001
2019-07-23 07:00,2019-07-23 10:00,29.937,1.141,728.262,980.549,0.002
2019-07-23 08:00,2019-07-23 11:00,30.818,1.139,859.572,1130.665,0.005
2019-07-23 09:00,2019-07-23 12:00,31.478,1.136,937.534,1223.101,0.009
2019-07-23 10:00,2019-07-23 13:00,31.950,1.134,961.250,1251.279,0.014
2019-07-23 11:00,2019-07-23 14:00,32.206,1.133,926.461,1213.603,0.018
2019-07-23 12:00,2019-07-23 15:00,32.217,1.131,834.622,1112.255,0.020
2019-07-23 13:00,2019-07-23 16:00,31.991,1.131,697.227,954.285,0.020
2019-07-23 14:00,2019-07-23 17:00,31.506,1.130,523.995,750.500,0.020
2019-07-23 15:00,2019-07-23 18:00,30.756,1.131,329.501,514.632,0.018
2019-07-23 16:00,2019-07-23 19:00,29.685,1.133,139.145,262.899,0.015
2019-07-23 17:00,2019-07-23 20:00,27.667,1.136,12.580,37.113,0.010
2019-07-23 18:00,2019-07-23 21:00,26.339,1.138,0,0,0.006
2019-07-23 19:00,2019-07-23 22:00,25.825,1.140,0,0,0.003
2019-07-23 20:00,2019-07-23 23:00,25.487,1.141,0,0,0.002
2019-07-23 21:00,2019-07-24 00:00,25.183,1.141,0,0,0.001
2019-07-23 22:00,2019-07-24 01:00,24.839,1.142,0,0,0.001
2019-07-23 23:00,2019-07-24 02:00,24.437,1.143,0,0,0.001
2019-07-24 00:00,2019-07-24 03:00,24.052,1.143,0,0,0
2019-07-24 01:00,2019-07-24 04:00,23.679,1.145,0,0,0
2019-07-24 02:00,2019-07-24 05:00,23.317,1.146,0,0,0
2019-07-24 03:00,2019-07-24 06:00,23.262,1.148,21.461,58.412,0
2019-07-24 04:00,2019-07-24 07:00,25.116,1.148,162.067,298.136,0
2019-07-24 05:00,2019-07-24 08:00,26.879,1.145,353.869,548.685,0
2019-07-24 06:00,2019-07-24 09:00,28.427,1.142,546.275,780.806,0
2019-07-24 07:00,2019-07-24 10:00,29.641,1.139,716.063,978.841,0.001
2019-07-24 08:00,2019-07-24 11:00,30.548,1.137,847.532,1129.387,0.003
2019-07-24 09:00,2019-07-24 12:00,31.150,1.135,936.329,1221.960,0.007
2019-07-24 10:00,2019-07-24 13:00,31.398,1.134,958.376,1250.143,0.015
2019-07-24 11:00,2019-07-24 14:00,31.383,1.134,916.083,1212.379,0.046
2019-07-24 12:00,2019-07-24 15:00,31.145,1.134,812.878,1110.839,0.086
2019-07-24 13:00,2019-07-24 16:00,30.628,1.135,647.839,952.647,0.095
2019-07-24 14:00,2019-07-24 17:00,29.981,1.136,493.556,748.500,0.073
2019-07-24 15:00,2019-07-24 18:00,29.079,1.138,316.273,512.291,0.048
2019-07-24 16:00,2019-07-24 19:00,27.817,1.142,134.375,260.163,0.038
2019-07-24 17:00,2019-07-24 20:00,26.220,1.147,11.723,35.489,0.032
2019-07-24 18:00,2019-07-24 21:00,24.996,1.152,0,0,0.026
2019-07-24 19:00,2019-07-24 22:00,24.134,1.156,0,0,0.023
2019-07-24 20:00,2019-07-24 23:00,23.518,1.158,0,0,0.019
2019-07-24 21:00,2019-07-25 00:00,23.076,1.159,0,0,0.012
2019-07-24 22:00,2019-07-25 01:00,22.788,1.159,0,0,0.006
2019-07-24 23:00,2019-07-25 02:00,22.554,1.159,0,0,0.005
2019-07-25 00:00,2019-07-25 03:00,22.361,1.159,0,0,0.011
2019-07-25 01:00,2019-07-25 04:00,22.196,1.159,0,0,0.016
2019-07-25 02:00,2019-07-25 05:00,22.059,1.159,0,0,0.015
2019-07-25 03:00,2019-07-25 06:00,22.193,1.160,21.707,56.361,0.009
2019-07-25 04:00,2019-07-25 07:00,24.049,1.159,166.765,295.476,0.006
2019-07-25 05:00,2019-07-25 08:00,25.555,1.157,363.144,546.364,0.002
2019-07-25 06:00,2019-07-25 09:00,26.882,1.154,559.273,778.806,0.002
2019-07-25 07:00,2019-07-25 10:00,28.039,1.152,731.398,977.273,0.007
2019-07-25 08:00,2019-07-25 11:00,28.969,1.150,862.633,1127.887,0.003
2019-07-25 09:00,2019-07-25 12:00,29.656,1.148,946.648,1220.460,0.005
2019-07-25 10:00,2019-07-25 13:00,30.037,1.146,974.349,1248.779,0
2019-07-25 11:00,2019-07-25 14:00,30.160,1.146,942.373,1210.962,0
2019-07-25 12:00,2019-07-25 15:00,30.056,1.145,853.919,1109.339,0
2019-07-25 13:00,2019-07-25 16:00,29.737,1.145,716.524,950.897,0
2019-07-25 14:00,2019-07-25 17:00,29.148,1.146,541.687,746.430,0
2019-07-25 15:00,2019-07-25 18:00,28.367,1.147,344.698,509.882,0
2019-07-25 16:00,2019-07-25 19:00,27.333,1.149,148.278,257.399,0
2019-07-25 17:00,2019-07-25 20:00,25.639,1.151,12.926,33.855,0
2019-07-25 18:00,2019-07-25 21:00,24.227,1.154,0,0,0
2019-07-25 19:00,2019-07-25 22:00,23.602,1.155,0,0,0
2019-07-25 20:00,2019-07-25 23:00,23.221,1.156,0,0,0
2019-07-25 21:00,2019-07-26 00:00,22.927,1.156,0,0,0
2019-07-25 22:00,2019-07-26 01:00,22.640,1.156,0,0,0
2019-07-25 23:00,2019-07-26 02:00,22.370,1.156,0,0,0
2019-07-26 00:00,2019-07-26 03:00,22.125,1.156,0,0,0
2019-07-26 01:00,2019-07-26 04:00,21.891,1.156,0,0,0
2019-07-26 02:00,2019-07-26 05:00,21.687,1.157,0,0,0
2019-07-26 03:00,2019-07-26 06:00,21.758,1.157,21.312,54.297,0
2019-07-26 04:00,2019-07-26 07:00,24.116,1.157,167.026,292.692,0
2019-07-26 05:00,2019-07-26 08:00,26.298,1.152,363.951,543.935,0
2019-07-26 06:00,2019-07-26 09:00,28.050,1.147,560.334,776.806,0
2019-07-26 07:00,2019-07-26 10:00,29.349,1.144,733.183,975.523,0
2019-07-26 08:00,2019-07-26 11:00,30.318,1.141,866.658,1126.387,0.002
2019-07-26 09:00,2019-07-26 12:00,31.013,1.139,951.442,1218.960,0.004
2019-07-26 10:00,2019-07-26 13:00,31.483,1.137,976.362,1247.643,0.005
2019-07-26 11:00,2019-07-26 14:00,31.719,1.135,938.849,1209.462,0.005
2019-07-26 12:00,2019-07-26 15:00,31.688,1.133,850.008,1107.839,0.004
2019-07-26 13:00,2019-07-26 16:00,31.423,1.133,710.221,949.009,0.014
2019-07-26 14:00,2019-07-26 17:00,30.952,1.132,529.817,744.319,0.028
2019-07-26 15:00,2019-07-26 18:00,30.249,1.132,332.116,507.479,0.028
2019-07-26 16:00,2019-07-26 19:00,29.175,1.134,140.129,254.507,0.021
2019-07-26 17:00,2019-07-26 20:00,27.105,1.137,11.541,32.225,0.017
2019-07-26 18:00,2019-07-26 21:00,25.730,1.141,0,0,0.016
2019-07-26 19:00,2019-07-26 22:00,25.270,1.143,0,0,0.011
2019-07-26 20:00,2019-07-26 23:00,25.188,1.145,0,0,0.001
2019-07-26 21:00,2019-07-27 00:00,24.957,1.145,0,0,0
2019-07-26 22:00,2019-07-27 01:00,24.541,1.145,0,0,0
2019-07-26 23:00,2019-07-27 02:00,24.227,1.145,0,0,0
2019-07-27 00:00,2019-07-27 03:00,23.913,1.146,0,0,0
2019-07-27 01:00,2019-07-27 04:00,23.456,1.146,0,0,0
2019-07-27 02:00,2019-07-27 05:00,22.943,1.147,0,0,0
2019-07-27 03:00,2019-07-27 06:00,22.575,1.148,20.704,52.224,0
2019-07-27 04:00,2019-07-27 07:00,24.632,1.149,166.756,289.837,0.001
2019-07-27 05:00,2019-07-27 08:00,27.109,1.143,363.546,541.435,0.001
2019-07-27 06:00,2019-07-27 09:00,29.143,1.138,558.863,774.779,0.001
2019-07-27 07:00,2019-07-27 10:00,30.599,1.133,730.271,973.702,0.001
2019-07-27 08:00,2019-07-27 11:00,31.776,1.129,861.844,1124.887,0.001
2019-07-27 09:00,2019-07-27 12:00,32.606,1.126,943.859,1217.823,0.001
2019-07-27 10:00,2019-07-27 13:00,33.105,1.123,969.074,1246.143,0.001
2019-07-27 11:00,2019-07-27 14:00,33.317,1.122,935.703,1207.962,0.001
2019-07-27 12:00,2019-07-27 15:00,33.282,1.121,844.338,1106.033,0.001
2019-07-27 13:00,2019-07-27 16:00,33.053,1.120,706.361,947.259,0.002
2019-07-27 14:00,2019-07-27 17:00,32.590,1.120,530.521,742.180,0.002
2019-07-27 15:00,2019-07-27 18:00,31.850,1.121,333.148,504.867,0.003
2019-07-27 16:00,2019-07-27 19:00,30.679,1.123,139.065,251.586,0.003
2019-07-27 17:00,2019-07-27 20:00,28.148,1.128,10.888,30.596,0.002
2019-07-27 18:00,2019-07-27 21:00,26.543,1.133,0,0,0.002
2019-07-27 19:00,2019-07-27 22:00,25.936,1.137,0,0,0.001
2019-07-27 20:00,2019-07-27 23:00,25.848,1.139,0,0,0
2019-07-27 21:00,2019-07-28 00:00,25.639,1.140,0,0,0
2019-07-27 22:00,2019-07-28 01:00,25.319,1.140,0,0,0
2019-07-27 23:00,2019-07-28 02:00,24.942,1.141,0,0,0.001
2019-07-28 00:00,2019-07-28 03:00,24.509,1.141,0,0,0.004
2019-07-28 01:00,2019-07-28 04:00,24.081,1.142,0,0,0.010
2019-07-28 02:00,2019-07-28 05:00,23.731,1.143,0,0,0.021
2019-07-28 03:00,2019-07-28 06:00,23.502,1.144,19.366,50.135,0.028
2019-07-28 04:00,2019-07-28 07:00,25.149,1.145,161.993,286.893,0.036
2019-07-28 05:00,2019-07-28 08:00,27.475,1.141,354.808,538.935,0.038
2019-07-28 06:00,2019-07-28 09:00,29.596,1.134,548.820,772.556,0.026
2019-07-28 07:00,2019-07-28 10:00,31.322,1.128,719.862,971.815,0.016
2019-07-28 08:00,2019-07-28 11:00,32.772,1.124,849.200,1123.112,0.024
2019-07-28 09:00,2019-07-28 12:00,33.947,1.120,934.927,1216.407,0.019
2019-07-28 10:00,2019-07-28 13:00,34.806,1.116,960.686,1244.726,0.014
2019-07-28 11:00,2019-07-28 14:00,35.356,1.113,928.707,1206.462,0.007
2019-07-28 12:00,2019-07-28 15:00,35.534,1.111,838.882,1104.533,0.002
2019-07-28 13:00,2019-07-28 16:00,35.344,1.110,699.179,945.370,0.001
2019-07-28 14:00,2019-07-28 17:00,34.781,1.110,521.841,739.930,0
2019-07-28 15:00,2019-07-28 18:00,33.767,1.112,323.751,502.242,0
2019-07-28 16:00,2019-07-28 19:00,32.174,1.116,131.372,248.555,0
2019-07-28 17:00,2019-07-28 20:00,29.577,1.123,9.545,28.974,0
2019-07-28 18:00,2019-07-28 21:00,27.917,1.130,0,0,0
2019-07-28 19:00,2019-07-28 22:00,26.810,1.135,0,0,0
2019-07-28 20:00,2019-07-28 23:00,25.967,1.137,0,0,0.001
2019-07-28 21:00,2019-07-29 00:00,25.336,1.138,0,0,0.002
2019-07-28 22:00,2019-07-29 01:00,24.810,1.138,0,0,0.002
2019-07-28 23:00,2019-07-29 02:00,24.334,1.138,0,0,0.001
2019-07-29 00:00,2019-07-29 03:00,23.927,1.138,0,0,0.001
2019-07-29 01:00,2019-07-29 04:00,23.548,1.138,0,0,0
2019-07-29 02:00,2019-07-29 05:00,23.146,1.139,0,0,0
2019-07-29 03:00,2019-07-29 06:00,22.974,1.141,18.027,48.057,0
2019-07-29 04:00,2019-07-29 07:00,25.006,1.142,159.738,283.893,0.001
2019-07-29 05:00,2019-07-29 08:00,26.797,1.139,357.006,536.338,0.001
2019-07-29 06:00,2019-07-29 09:00,28.755,1.133,552.788,770.306,0
2019-07-29 07:00,2019-07-29 10:00,30.642,1.126,724.078,969.952,0
2019-07-29 08:00,2019-07-29 11:00,32.196,1.121,855.936,1121.471,0
2019-07-29 09:00,2019-07-29 12:00,33.448,1.117,947.168,1214.907,0
2019-07-29 10:00,2019-07-29 13:00,34.338,1.113,971.515,1243.226,0.002
2019-07-29 11:00,2019-07-29 14:00,34.900,1.110,936.403,1204.962,0.016
2019-07-29 12:00,2019-07-29 15:00,35.047,1.108,819.479,1102.839,0.032
2019-07-29 13:00,2019-07-29 16:00,34.837,1.108,676.058,943.412,0.061
2019-07-29 14:00,2019-07-29 17:00,34.288,1.108,501.805,737.680,0.061
2019-07-29 15:00,2019-07-29 18:00,33.430,1.109,312.862,499.604,0.065
2019-07-29 16:00,2019-07-29 19:00,32.111,1.112,126.278,245.475,0.063
2019-07-29 17:00,2019-07-29 20:00,30.055,1.118,8.692,27.367,0.059
2019-07-29 18:00,2019-07-29 21:00,28.733,1.124,0,0,0.034
2019-07-29 19:00,2019-07-29 22:00,27.944,1.128,0,0,0.008
2019-07-29 20:00,2019-07-29 23:00,27.026,1.132,0,0,0.003
2019-07-29 21:00,2019-07-30 00:00,26.247,1.135,0,0,0
2019-07-29 22:00,2019-07-30 01:00,25.600,1.137,0,0,0
2019-07-29 23:00,2019-07-30 02:00,25.070,1.139,0,0,0
2019-07-30 00:00,2019-07-30 03:00,24.642,1.139,0,0,0
2019-07-30 01:00,2019-07-30 04:00,24.315,1.140,0,0,0
2019-07-30 02:00,2019-07-30 05:00,24.059,1.141,0,0,0.005
2019-07-30 03:00,2019-07-30 06:00,24.099,1.142,16.644,45.971,0.012
2019-07-30 04:00,2019-07-30 07:00,25.748,1.140,153.718,280.789,0.011
2019-07-30 05:00,2019-07-30 08:00,28.001,1.135,347.397,533.588,0.003
2019-07-30 06:00,2019-07-30 09:00,29.987,1.129,542.079,768.029,0
2019-07-30 07:00,2019-07-30 10:00,31.362,1.126,713.063,967.952,0.002
2019-07-30 08:00,2019-07-30 11:00,32.485,1.123,844.705,1119.834,0.008
2019-07-30 09:00,2019-07-30 12:00,33.406,1.120,932.427,1213.182,0.016
2019-07-30 10:00,2019-07-30 13:00,34.130,1.118,947.034,1241.726,0.032
2019-07-30 11:00,2019-07-30 14:00,34.648,1.116,911.080,1203.462,0.066
2019-07-30 12:00,2019-07-30 15:00,34.773,1.114,809.608,1101.033,0.171
2019-07-30 13:00,2019-07-30 16:00,34.268,1.114,607.452,941.412,0.267
2019-07-30 14:00,2019-07-30 17:00,33.310,1.115,389.950,735.222,0.384
2019-07-30 15:00,2019-07-30 18:00,32.206,1.118,231.138,496.819,0.386
2019-07-30 16:00,2019-07-30 19:00,30.845,1.121,93.467,242.298,0.344
2019-07-30 17:00,2019-07-30 20:00,29.272,1.127,6.421,25.768,0.233
2019-07-30 18:00,2019-07-30 21:00,28.098,1.132,0,0,0.111
2019-07-30 19:00,2019-07-30 22:00,27.198,1.136,0,0,0.054
2019-07-30 20:00,2019-07-30 23:00,26.422,1.138,0,0,0.022
2019-07-30 21:00,2019-07-31 00:00,25.849,1.140,0,0,0.012
2019-07-30 22:00,2019-07-31 01:00,25.458,1.141,0,0,0.004
2019-07-30 23:00,2019-07-31 02:00,25.114,1.141,0,0,0.002
2019-07-31 00:00,2019-07-31 03:00,24.786,1.142,0,0,0.002
2019-07-31 01:00,2019-07-31 04:00,24.480,1.142,0,0,0.003
2019-07-31 02:00,2019-07-31 05:00,24.211,1.143,0,0,0.003
2019-07-31 03:00,2019-07-31 06:00,24.141,1.144,15.359,43.895,0.002
2019-07-31 04:00,2019-07-31 07:00,25.684,1.144,147.529,277.664,0.001
2019-07-31 05:00,2019-07-31 08:00,27.289,1.141,337.611,530.838,0.001
2019-07-31 06:00,2019-07-31 09:00,28.917,1.137,529.331,765.709,0.002
2019-07-31 07:00,2019-07-31 10:00,30.242,1.133,698.738,965.926,0.005
2019-07-31 08:00,2019-07-31 11:00,31.279,1.130,827.372,1117.971,0.012
2019-07-31 09:00,2019-07-31 12:00,32.013,1.128,915.497,1211.460,0.025
2019-07-31 10:00,2019-07-31 13:00,32.431,1.126,926.914,1240.086,0.041
2019-07-31 11:00,2019-07-31 14:00,32.574,1.125,884.313,1201.962,0.051
2019-07-31 12:00,2019-07-31 15:00,32.481,1.125,783.660,1099.339,0.071
2019-07-31 13:00,2019-07-31 16:00,32.159,1.124,633.201,939.188,0.076
2019-07-31 14:00,2019-07-31 17:00,31.720,1.125,487.719,732.859,0.067
2019-07-31 15:00,2019-07-31 18:00,31.065,1.125,303.026,494.055,0.046
2019-07-31 16:00,2019-07-31 19:00,30.137,1.127,122.089,239.076,0.035
2019-07-31 17:00,2019-07-31 20:00,28.767,1.130,7.685,24.187,0.020
2019-07-31 18:00,2019-07-31 21:00,27.613,1.134,0,0,0.006
2019-07-31 19:00,2019-07-31 22:00,26.878,1.136,0,0,0.003
2019-07-31 20:00,2019-07-31 23:00,26.348,1.137,0,0,0
2019-07-31 21:00,2019-08-01 00:00,25.874,1.138,0,0,0
2019-07-31 22:00,2019-08-01 01:00,25.445,1.139,0,0,0
2019-07-31 23:00,2019-08-01 02:00,25.093,1.139,0,0,0.004
2019-08-01 00:00,2019-08-01 03:00,24.828,1.140,0,0,0.011
2019-08-01 01:00,2019-08-01 04:00,24.604,1.140,0,0,0.007
2019-08-01 02:00,2019-08-01 05:00,24.395,1.141,0,0,0.001
2019-08-01 03:00,2019-08-01 06:00,24.365,1.142,14.989,41.825,0.001
2019-08-01 04:00,2019-08-01 07:00,26.382,1.141,149.268,274.470,0
2019-08-01 05:00,2019-08-01 08:00,29.023,1.135,342.710,528.088,0
2019-08-01 06:00,2019-08-01 09:00,31.299,1.128,536.496,763.279,0
2019-08-01 07:00,2019-08-01 10:00,32.633,1.124,706.641,963.926,0.001
2019-08-01 08:00,2019-08-01 11:00,33.587,1.121,837.589,1116.193,0.002
2019-08-01 09:00,2019-08-01 12:00,34.262,1.119,915.785,1209.907,0.001
2019-08-01 10:00,2019-08-01 13:00,34.637,1.118,938.910,1238.502,0.006
2019-08-01 11:00,2019-08-01 14:00,34.768,1.117,903.304,1200.185,0.004
2019-08-01 12:00,2019-08-01 15:00,34.665,1.116,813.206,1097.339,0.006
2019-08-01 13:00,2019-08-01 16:00,34.326,1.116,672.955,937.162,0.014
2019-08-01 14:00,2019-08-01 17:00,33.714,1.117,498.206,730.359,0.013
2019-08-01 15:00,2019-08-01 18:00,32.840,1.119,305.958,491.145,0.005
2019-08-01 16:00,2019-08-01 19:00,31.708,1.121,119.316,235.756,0.004
2019-08-01 17:00,2019-08-01 20:00,29.858,1.124,6.963,22.625,0.004
2019-08-01 18:00,2019-08-01 21:00,28.640,1.128,0,0,0.003
2019-08-01 19:00,2019-08-01 22:00,28.122,1.130,0,0,0
2019-08-01 20:00,2019-08-01 23:00,27.665,1.132,0,0,0
2019-08-01 21:00,2019-08-02 00:00,27.229,1.133,0,0,0
2019-08-01 22:00,2019-08-02 01:00,26.888,1.133,0,0,0
2019-08-01 23:00,2019-08-02 02:00,26.629,1.133,0,0,0
2019-08-02 00:00,2019-08-02 03:00,26.371,1.134,0,0,0
2019-08-02 01:00,2019-08-02 04:00,26.119,1.135,0,0,0
